Id,Channel,Subscribers,Title,CC,URL,Released,Views,Category
kLtpcxtk4HI,The Grand Tour,1.81M subscribers,The Grand Tour | Season 1 | Official Trailer,1,https://www.youtube.com/watch?v=kLtpcxtk4HI,5 years ago,9.4M views,"Automobile,Comedy"
v_NRSoVncJQ,The Grand Tour,1.81M subscribers,The Grand Tour | Season 2 Official Trailer,1,https://www.youtube.com/watch?v=v_NRSoVncJQ,4 years ago,8.8M views,"Automobile,Comedy"
fWrUl3uemb4,The Grand Tour,1.81M subscribers,"Epic Lamborghini Aventador, NSX, and Rimac Drag Race | The Grand Tour",0,https://www.youtube.com/watch?v=fWrUl3uemb4,4 years ago,8.4M views,"Automobile,Comedy"
pbRohIxAUS4,The Grand Tour,1.81M subscribers,Carnage A Trois SNEAK PEEK! Clarkson On Footballers' Cars ⚽️ #Shorts,0,https://www.youtube.com/watch?v=pbRohIxAUS4,,8.2M views,"Automobile,Comedy"
uaLwpoULKRY,The Grand Tour,1.81M subscribers,James May Narrowly Avoiding Death For 2 and Half Minutes | The Grand Tour,0,https://www.youtube.com/watch?v=uaLwpoULKRY,4 years ago,7.8M views,"Automobile,Comedy"
0ssucYoYtYE,The Grand Tour,1.81M subscribers,Clarkson Is Astonished By The Self-Driving Tesla Model X | The Grand Tour,0,https://www.youtube.com/watch?v=0ssucYoYtYE,9 months ago,7.4M views,"Automobile,Comedy"
ei43IyseG9Y,The Grand Tour,1.81M subscribers,Sergeant Jeremy Clarkson Reporting for Duty 💪 #Shorts,0,https://www.youtube.com/watch?v=ei43IyseG9Y,2 months ago,7M views,"Automobile,Comedy"
85GSILNh6U4,The Grand Tour,1.81M subscribers,"Jeremy Clarkson, Richard Hammond and James May Trying To Be More American | The Grand Tour",0,https://www.youtube.com/watch?v=85GSILNh6U4,4 years ago,6.5M views,"Automobile,Comedy"
GqkoykvCV1I,The Grand Tour,1.81M subscribers,Richard Hammond Parallel Parks The *French* Way 🇫🇷 #Shorts,0,https://www.youtube.com/watch?v=GqkoykvCV1I,4 weeks ago,6.5M views,"Automobile,Comedy"
RigmjdQQE6g,The Grand Tour,1.81M subscribers,"Clarkson Shows Off His ""Luxurious Bog"" 🧻 #Shorts",0,https://www.youtube.com/watch?v=RigmjdQQE6g,,6.1M views,"Automobile,Comedy"
V12C6xuMwmE,The Grand Tour,1.81M subscribers,Porsche 918 vs. Nissan Patrol: Ultimate Showdown | The Grand Tour,1,https://www.youtube.com/watch?v=V12C6xuMwmE,4 years ago,5.6M views,"Automobile,Comedy"
111rmlKjx1Q,The Grand Tour,1.81M subscribers,That Time When James May Went Full Hulk Mode 😡 #Shorts,0,https://www.youtube.com/watch?v=111rmlKjx1Q,,5.3M views,"Automobile,Comedy"
zjzGlXD6bsQ,The Grand Tour,1.81M subscribers,The Grand Tour Presents: Carnage A Trois | Official Trailer,1,https://www.youtube.com/watch?v=zjzGlXD6bsQ,2 months ago,5M views,"Automobile,Comedy"
A0MYr3IqZAY,The Grand Tour,1.81M subscribers,Richard Hammond Crashes A $1 Million Rimac Concept One | The Grand Tour,1,https://www.youtube.com/watch?v=A0MYr3IqZAY,9 months ago,4.6M views,"Automobile,Comedy"
qIxP8OgAg44,The Grand Tour,1.81M subscribers,Jeremy Clarkson's Second Hand Maserati Crashes Into Camera Crew's Van | The Grand Tour,1,https://www.youtube.com/watch?v=qIxP8OgAg44,5 years ago,4.6M views,"Automobile,Comedy"
4-XDxCb92X4,The Grand Tour,1.81M subscribers,Exploring China's Huge & Fascinating Road Network | The Grand Tour,0,https://www.youtube.com/watch?v=4-XDxCb92X4,2 years ago,4.6M views,"Automobile,Comedy"
eU2qTumPxf0,The Grand Tour,1.81M subscribers,The Grand Tour Presents: Lochdown | Official Trailer | The Grand Tour,1,https://www.youtube.com/watch?v=eU2qTumPxf0,6 months ago,4.2M views,"Automobile,Comedy"
mJJBMuBVsvw,The Grand Tour,1.81M subscribers,Jeremy Clarkson Drives His Car Into A Ditch And Nobody Can Stop Laughing | The Grand Tour,0,https://www.youtube.com/watch?v=mJJBMuBVsvw,3 years ago,4.2M views,"Automobile,Comedy"
PcS4rEE8dIU,The Grand Tour,1.81M subscribers,Clarkson Drops a Citroën 2CV from 500ft! 🚁 #Shorts,0,https://www.youtube.com/watch?v=PcS4rEE8dIU,,4M views,"Automobile,Comedy"
iBy6XRHPODQ,The Grand Tour,1.81M subscribers,Mark Webber's Driver Audition for The Grand Tour Season 2 | Making The Grand Tour,0,https://www.youtube.com/watch?v=iBy6XRHPODQ,4 years ago,4M views,"Automobile,Comedy"
_DiGQRaaHvg,The Grand Tour,1.81M subscribers,Jeremy Clarkson Drives Lawers In Brand New Tesla and They Hated It | The Grand Tour,0,https://www.youtube.com/watch?v=_DiGQRaaHvg,3 years ago,3.8M views,"Automobile,Comedy"
FXIlAed9_xc,The Grand Tour,1.81M subscribers,Can Jeremy Clarkson's Citroën C3 Pull a Freight Ship? 🚗 #Shorts,0,https://www.youtube.com/watch?v=FXIlAed9_xc,2 weeks ago,4.1M views,"Automobile,Comedy"
oK0lkrtYvVs,The Grand Tour,1.81M subscribers,The Grand Tour | Season 1 | Official Launch Date,0,https://www.youtube.com/watch?v=oK0lkrtYvVs,5 years ago,3.7M views,"Automobile,Comedy"
rS_qpJvOc7k,The Grand Tour,1.81M subscribers,Drag Racing a Mercedes AMG & a BMW M5 - Who Will Win? | The Grand Tour,0,https://www.youtube.com/watch?v=rS_qpJvOc7k,2 years ago,3.5M views,"Automobile,Comedy"
fsbI4kIulIQ,The Grand Tour,1.81M subscribers,"Is This Ancient Renault Faster Than An Aston Martin, Bentley and BMW? | The Grand Tour",0,https://www.youtube.com/watch?v=fsbI4kIulIQ,2 years ago,3.5M views,"Automobile,Comedy"
IDtHjIe13aU,The Grand Tour,1.81M subscribers,Jeremy Clarkson Drives An Incredibly Loud £1.8million Aston Martin Vulcan | The Grand Tour,1,https://www.youtube.com/watch?v=IDtHjIe13aU,4 years ago,3.5M views,"Automobile,Comedy"
c6N-zitUQ3M,The Grand Tour,1.81M subscribers,"Clarkson Tries to Tow a 13,000 Tonne Freight Ship with a Citroën C3 | The Grand Tour",1,https://www.youtube.com/watch?v=c6N-zitUQ3M,6 months ago,3.5M views,"Automobile,Comedy"
sZ7Jlq9mQrY,carwow,6.69M subscribers,Lamborghini Aventador vs Tesla Model X - DRAG & ROLLING RACE - Can an EV SUV beat a supercar?,0,https://www.youtube.com/watch?v=sZ7Jlq9mQrY,3 years ago,21M views,Automobile
qLvpLGFacjQ,carwow,6.69M subscribers,"Lamborghini Aventador S v Tesla Model S P100D - DRAG RACE, ROLLING RACE & BRAKE TEST",0,https://www.youtube.com/watch?v=qLvpLGFacjQ,2 years ago,16M views,Automobile
mLUTB5TwM4o,carwow,6.69M subscribers,Bugatti Chiron v F1 Car: DRAG RACE,0,https://www.youtube.com/watch?v=mLUTB5TwM4o,7 months ago,16M views,Automobile
IxYg1IDrJUs,carwow,6.69M subscribers,RS 3 v A45 AMG v Civic Type R v Golf R v Focus RS - DRAG & ROLLING RACE | Head-to-Head,0,https://www.youtube.com/watch?v=IxYg1IDrJUs,4 years ago,15M views,Automobile
OYCvbBijvQM,carwow,6.69M subscribers,"AMG GT C vs Audi R8 vs McLaren 570S vs BMW i8 - Roadsters ROOF, DRAG and ROLLING RACE!",0,https://www.youtube.com/watch?v=OYCvbBijvQM,3 years ago,14M views,Automobile
8I-6_H0haAw,carwow,6.69M subscribers,"Tesla Model S v AMG GT 4 v BMW M5 v Porsche Panamera Turbo S - DRAG RACE, ROLLING RACE & BRAKE TEST",0,https://www.youtube.com/watch?v=8I-6_H0haAw,2 years ago,14M views,Automobile
8ye7Vh-_b50,carwow,6.69M subscribers,Lamborghini Urus v Tesla Model X v Mercedes-AMG G63 v Range Rover Sport SVR: DRAG RACE,0,https://www.youtube.com/watch?v=8ye7Vh-_b50,3 years ago,12M views,Automobile
fJGxc0x7hzA,carwow,6.69M subscribers,"Lamborghini Aventador S Roadster vs McLaren 720S Spider - DRAG RACE, ROLLING RACE & BRAKE TEST",0,https://www.youtube.com/watch?v=fJGxc0x7hzA,2 years ago,12M views,Automobile
m62NJftSS7g,carwow,6.69M subscribers,"AMG A35 v BMW M140i v Golf R v Audi S3 v Focus RS - DRAG RACE, ROLLING RACE & BRAKE TEST",0,https://www.youtube.com/watch?v=m62NJftSS7g,2 years ago,11M views,Automobile
yg3yHYQi02I,carwow,6.69M subscribers,BMW M8 v Audi R8 v AMG GT 4dr v 911 vs Tesla Model X: DRAG RACE,0,https://www.youtube.com/watch?v=yg3yHYQi02I,2 years ago,10M views,Automobile
RurHZGQtbmg,carwow,6.69M subscribers,Lamborghini Aventador SVJ v Ferrari 812 v Porsche 911 Turbo S: DRAG RACE,0,https://www.youtube.com/watch?v=RurHZGQtbmg,,9.8M views,Automobile
bCu0Z71QRF0,carwow,6.69M subscribers,BMW M5 v M4 v M2 v M6 - DRAG & ROLLING RACE,0,https://www.youtube.com/watch?v=bCu0Z71QRF0,4 years ago,9.5M views,Automobile
ZH7V2tU3iFc,carwow,6.69M subscribers,We drove these electric cars until they DIED!,0,https://www.youtube.com/watch?v=ZH7V2tU3iFc,2 years ago,9.5M views,Automobile
GE2W93FBdo8,carwow,6.69M subscribers,AMG G63 v Suzuki Jimny v Jeep Wrangler - Up-Hill DRAG RACE & which is best OFF-ROAD!,0,https://www.youtube.com/watch?v=GE2W93FBdo8,2 years ago,9.4M views,Automobile
YOwO5iM4QP8,carwow,6.69M subscribers,"New 911 vs GT-R NISMO vs Audi R8 vs BMW M850i - DRAG RACE, ROLLING RACE & BRAKE TEST",0,https://www.youtube.com/watch?v=YOwO5iM4QP8,2 years ago,9M views,Automobile
xKg0C6g8UDg,carwow,6.69M subscribers,AMG G63 vs Range Rover Sport SVR: TUG OF WAR - Mat vs Yianni!,0,https://www.youtube.com/watch?v=xKg0C6g8UDg,2 years ago,8.9M views,Automobile
lfHuTtoKQs4,carwow,6.69M subscribers,"AMG A45S v BMW M2 v Audi RS3 v VW Golf R: DRAG RACE, ROLLING RACE & BRAKE TEST!",0,https://www.youtube.com/watch?v=lfHuTtoKQs4,,8.7M views,Automobile
d3nP2mbjB_M,carwow,6.69M subscribers,"Toyota Land Cruiser, Audi Q7 & VW Touareg vs Land Rover: TUG OF WAR!",0,https://www.youtube.com/watch?v=d3nP2mbjB_M,,8.4M views,Automobile
tbm-izZisbw,carwow,6.69M subscribers,F1 Car v 1200hp Lamborghini v 1300hp GT-R NISMO: DRAG RACE,0,https://www.youtube.com/watch?v=tbm-izZisbw,6 months ago,8.3M views,Automobile
RY_rbooeMcI,carwow,6.69M subscribers,Lamborghini Aventador vs NEW Tesla Model S Performance: DRAG RACE!,0,https://www.youtube.com/watch?v=RY_rbooeMcI,,7.9M views,Automobile
kbulCM90w8w,carwow,6.69M subscribers,Tesla Model 3 in-depth review - see why it’s the best electric car in the world!,0,https://www.youtube.com/watch?v=kbulCM90w8w,2 years ago,7.8M views,Automobile
A4orCB71BgY,carwow,6.69M subscribers,Ferrari SF90 v new Rimac Nevera: DRAG RACE *WORLD RECORD!!!*,0,https://www.youtube.com/watch?v=A4orCB71BgY,8 months ago,7.7M views,Automobile
rUely4qsxaQ,carwow,6.69M subscribers,Bentley Continental GT 2019 in-depth review | carwow Reviews,0,https://www.youtube.com/watch?v=rUely4qsxaQ,3 years ago,7.3M views,Automobile
cpx4ZdTMmbE,carwow,6.69M subscribers,BMW M5 v Nissan GT-R v Ducati V4R - DRAG RACE *tuned cars vs stock bike*,0,https://www.youtube.com/watch?v=cpx4ZdTMmbE,,7.3M views,Automobile
84sHN6_MyMo,carwow,6.69M subscribers,Ferrari Enzo vs LaFerrari - RACE & BRAKE TEST,0,https://www.youtube.com/watch?v=84sHN6_MyMo,2 years ago,7.1M views,Automobile
P1EalbUQfiU,carwow,6.69M subscribers,BMW M8 vs Nissan GT-R vs Ferrari V12 - DRAG RACE!,0,https://www.youtube.com/watch?v=P1EalbUQfiU,,7M views,Automobile
mRcRtmG0Zy4,carwow,6.69M subscribers,Mercedes Actros vs Scania R500 - DRAG RACE & 44 Ton BRAKE TEST!,0,https://www.youtube.com/watch?v=mRcRtmG0Zy4,,6.8M views,Automobile
bmFpNbscp5Q,carwow,6.69M subscribers,Ferrari 488 Pista vs McLaren 720S vs Lamborghini Aventador SV: DRAG RACE!,0,https://www.youtube.com/watch?v=bmFpNbscp5Q,,6.7M views,Automobile
Lh6ETOmV3eM,carwow,6.69M subscribers,Lamborghini Urus v Aventador v Huracan: DRAG RACE!,1,https://www.youtube.com/watch?v=Lh6ETOmV3eM,,6.7M views,Automobile
l2ojCqhqGZ8,carwow,6.69M subscribers,New Porsche 911 Turbo S vs Taycan Turbo S: DRAG RACE!,0,https://www.youtube.com/watch?v=l2ojCqhqGZ8,,6.6M views,Automobile
yBrVN7OugFs,DRIVETRIBE,2.06M subscribers,Richard Hammond takes his daughters off-roading,1,https://www.youtube.com/watch?v=yBrVN7OugFs,2 years ago,19M views,"Automobile,Comedy"
18oAkxwYQh0,DRIVETRIBE,2.06M subscribers,Richard Hammond discusses his Rimac crash,0,https://www.youtube.com/watch?v=18oAkxwYQh0,4 years ago,7.5M views,"Automobile,Comedy"
QCI2KYhC8vk,DRIVETRIBE,2.06M subscribers,This Vantablack BMW is the darkest car in the world,0,https://www.youtube.com/watch?v=QCI2KYhC8vk,2 years ago,6.7M views,"Automobile,Comedy"
TxU4pj8l3N4,DRIVETRIBE,2.06M subscribers,Hammond and May try to build Lego cars while downing shots,0,https://www.youtube.com/watch?v=TxU4pj8l3N4,2 years ago,5.7M views,"Automobile,Comedy"
vac6mJE8rqo,DRIVETRIBE,2.06M subscribers,Richard Hammond reveals the new Land Rover Defender,0,https://www.youtube.com/watch?v=vac6mJE8rqo,2 years ago,5.3M views,"Automobile,Comedy"
eivrK9xjRNg,DRIVETRIBE,2.06M subscribers,James May explains the time he nearly killed Jeremy Clarkson,0,https://www.youtube.com/watch?v=eivrK9xjRNg,2 years ago,4.7M views,"Automobile,Comedy"
YO4Pm-a7oZ4,DRIVETRIBE,2.06M subscribers,James May roasts YouTubers' cars!,0,https://www.youtube.com/watch?v=YO4Pm-a7oZ4,,4.4M views,"Automobile,Comedy"
hzDzv4NVlfE,DRIVETRIBE,2.06M subscribers,James May has bought a new car!,0,https://www.youtube.com/watch?v=hzDzv4NVlfE,2 years ago,4.3M views,"Automobile,Comedy"
9-41nLtleX0,DRIVETRIBE,2.06M subscribers,Edd China reveals why he'd never rejoin Wheeler Dealers in a barbershop,0,https://www.youtube.com/watch?v=9-41nLtleX0,2 years ago,4.2M views,"Automobile,Comedy"
ViJrqqBo4J0,DRIVETRIBE,2.06M subscribers,Richard Hammond roasts YouTubers' cars!,0,https://www.youtube.com/watch?v=ViJrqqBo4J0,,4.1M views,"Automobile,Comedy"
NqVLbDJxfbw,DRIVETRIBE,2.06M subscribers,James May roasts YouTubers' cars AGAIN,0,https://www.youtube.com/watch?v=NqVLbDJxfbw,9 months ago,4.1M views,"Automobile,Comedy"
Wyt7b5eNuHk,DRIVETRIBE,2.06M subscribers,Richard Hammond goes on a road trip in a Tesla Model X,0,https://www.youtube.com/watch?v=Wyt7b5eNuHk,,4M views,"Automobile,Comedy"
xJZlhECK0Ps,DRIVETRIBE,2.06M subscribers,Clarkson explains why cycling is actually bad for the environment,0,https://www.youtube.com/watch?v=xJZlhECK0Ps,2 years ago,3.9M views,"Automobile,Comedy"
nxnZe6wjjqU,DRIVETRIBE,2.06M subscribers,Jeremy Clarkson reveals details about future episodes of The Grand Tour,0,https://www.youtube.com/watch?v=nxnZe6wjjqU,10 months ago,3.9M views,"Automobile,Comedy"
QdalHDSQRDk,DRIVETRIBE,2.06M subscribers,Jeremy Clarkson explains what's wrong with F1,0,https://www.youtube.com/watch?v=QdalHDSQRDk,2 years ago,3.7M views,"Automobile,Comedy"
cIkyO-L3HIw,DRIVETRIBE,2.06M subscribers,Oliver vs James May’s Ferrari – which is better?,0,https://www.youtube.com/watch?v=cIkyO-L3HIw,2 years ago,3.6M views,"Automobile,Comedy"
yGBtoUt7Q9g,DRIVETRIBE,2.06M subscribers,Clarkson reveals how filming for The Grand Tour went a bit wrong,0,https://www.youtube.com/watch?v=yGBtoUt7Q9g,2 years ago,3.5M views,"Automobile,Comedy"
wgzmxJPting,DRIVETRIBE,2.06M subscribers,5 things you weren’t allowed to see in The Grand Tour Mozambique special,0,https://www.youtube.com/watch?v=wgzmxJPting,,3.3M views,"Automobile,Comedy"
eeGx5zc90hQ,DRIVETRIBE,2.06M subscribers,Richard Hammond & James May Meet Supercar Blondie,0,https://www.youtube.com/watch?v=eeGx5zc90hQ,3 years ago,3.1M views,"Automobile,Comedy"
geUg4U7ru4Y,DRIVETRIBE,2.06M subscribers,Richard Hammond bought the car YOU specced,0,https://www.youtube.com/watch?v=geUg4U7ru4Y,2 years ago,3M views,"Automobile,Comedy"
AAfwfZr0EHo,DRIVETRIBE,2.06M subscribers,James May gave us a tour of his new pub,0,https://www.youtube.com/watch?v=AAfwfZr0EHo,,3M views,"Automobile,Comedy"
Ops5qBV5GhQ,DRIVETRIBE,2.06M subscribers,James May's first look at the 2000hp Lotus Evija,0,https://www.youtube.com/watch?v=Ops5qBV5GhQ,,3M views,"Automobile,Comedy"
Iv4J3MDhe8M,DRIVETRIBE,2.06M subscribers,Richard Hammond takes his wife off-roading,0,https://www.youtube.com/watch?v=Iv4J3MDhe8M,2 years ago,2.9M views,"Automobile,Comedy"
lKdY1OoCZ4U,DRIVETRIBE,2.06M subscribers,Jeremy Clarkson reveals the car he regrets selling the most,0,https://www.youtube.com/watch?v=lKdY1OoCZ4U,11 months ago,2.7M views,"Automobile,Comedy"
lRt56Y9JMEg,DRIVETRIBE,2.06M subscribers,Mid Night Club: The story of the street racers who did things differently,0,https://www.youtube.com/watch?v=lRt56Y9JMEg,2 years ago,2.6M views,"Automobile,Comedy"
PSpoCIsuby8,DRIVETRIBE,2.06M subscribers,"Meet Emily Clarkson, Jeremy Clarkson's daughter",0,https://www.youtube.com/watch?v=PSpoCIsuby8,,2.6M views,"Automobile,Comedy"
GaIW5CQQ3Zo,DRIVETRIBE,2.06M subscribers,James May reviews his own cars – Tesla Model S vs Toyota Mirai,0,https://www.youtube.com/watch?v=GaIW5CQQ3Zo,2 years ago,2.5M views,"Automobile,Comedy"
lxNUFWs2VBw,DRIVETRIBE,2.06M subscribers,McLaren P1 GTR v Aston Martin Vulcan,0,https://www.youtube.com/watch?v=lxNUFWs2VBw,4 years ago,2.4M views,"Automobile,Comedy"
7tds15kxGGo,DRIVETRIBE,2.06M subscribers,"Abbie Eaton reveals who's the best driver out of Clarkson, Hammond & May",0,https://www.youtube.com/watch?v=7tds15kxGGo,2 years ago,2.4M views,"Automobile,Comedy"
l6oF3_x4WQs,DRIVETRIBE,2.06M subscribers,Richard Hammond had to sell ALL of these cars,0,https://www.youtube.com/watch?v=l6oF3_x4WQs,2 months ago,2.4M views,"Automobile,Comedy"
eQ_8F4nzyiw,Linus Tech Tips,14.3M subscribers,Building a PC... using only Wish.com,1,https://www.youtube.com/watch?v=eQ_8F4nzyiw,2 years ago,20M views,Tech
sZs4NDC4yrI,Linus Tech Tips,14.3M subscribers,Building a PC CHEAPER in CHINA?! feat. Strange Parts,1,https://www.youtube.com/watch?v=sZs4NDC4yrI,3 years ago,14M views,Tech
VWHlPH23P-w,Linus Tech Tips,14.3M subscribers,Are Walmart Gaming PCs actually THAT bad?,1,https://www.youtube.com/watch?v=VWHlPH23P-w,3 years ago,13M views,Tech
kqnvrjgyEMc,Linus Tech Tips,14.3M subscribers,Faster Internet for FREE in 30 seconds - No... Seriously,1,https://www.youtube.com/watch?v=kqnvrjgyEMc,3 years ago,13M views,Tech
7CZq5SkIiu0,Linus Tech Tips,14.3M subscribers,Who has the Best PC at LTT??,1,https://www.youtube.com/watch?v=7CZq5SkIiu0,2 years ago,12M views,Tech
nDTeSb0TzbQ,Linus Tech Tips,14.3M subscribers,Arctic Hobby Land Rider 503 RC Firetruck Unboxing & First Look Linus Tech Tips,0,https://www.youtube.com/watch?v=nDTeSb0TzbQ,10 years ago,12M views,Tech
M8NFhjj0bUk,Linus Tech Tips,14.3M subscribers,My most painful PC Build... - ROG Rig Reboot 2019,0,https://www.youtube.com/watch?v=M8NFhjj0bUk,2 years ago,11M views,Tech
9-NU7yOSElE,Linus Tech Tips,14.3M subscribers,Apple REFUSED to Fix our iMac Pro,1,https://www.youtube.com/watch?v=9-NU7yOSElE,3 years ago,11M views,Tech
Toft6fMvByA,Linus Tech Tips,14.3M subscribers,GAMING at 16K RESOLUTION?? – HOLY $H!T,1,https://www.youtube.com/watch?v=Toft6fMvByA,4 years ago,10M views,Tech
so4FwjfQ7YI,Linus Tech Tips,14.3M subscribers,Upgrading Our WORST Gaming Rigs,0,https://www.youtube.com/watch?v=so4FwjfQ7YI,3 years ago,10M views,Tech
gIEGN5rV2JY,Linus Tech Tips,14.3M subscribers,Scammed on ebay... Testing the 56 CORE system!,1,https://www.youtube.com/watch?v=gIEGN5rV2JY,4 years ago,10M views,Tech
v7MYOpFONCU,Linus Tech Tips,14.3M subscribers,First Person View PC BUILD Guide! (POV),0,https://www.youtube.com/watch?v=v7MYOpFONCU,2 years ago,10M views,Tech
M3bezYerYxQ,Linus Tech Tips,14.3M subscribers,Why Does Linus Pirate Windows??,1,https://www.youtube.com/watch?v=M3bezYerYxQ,3 years ago,10M views,Tech
3dEfc9LL9bQ,Linus Tech Tips,14.3M subscribers,Building a $500 AMD Gaming PC,0,https://www.youtube.com/watch?v=3dEfc9LL9bQ,,10M views,Tech
G2VxwFEA8xM,Linus Tech Tips,14.3M subscribers,"No, THIS is the CLEANEST Setup.",1,https://www.youtube.com/watch?v=G2VxwFEA8xM,3 years ago,10M views,Tech
sCfmM71NOTo,Linus Tech Tips,14.3M subscribers,The FASTEST gaming PC money can buy,0,https://www.youtube.com/watch?v=sCfmM71NOTo,3 years ago,9.9M views,Tech
Kpnd4OVf7oo,Linus Tech Tips,14.3M subscribers,The World's Ugliest Keyboard,0,https://www.youtube.com/watch?v=Kpnd4OVf7oo,5 years ago,9.8M views,Tech
hNWz9o6CSyM,Linus Tech Tips,14.3M subscribers,EXPOSING MKBHD'S FAKE VIDEOS (Studio Tour),0,https://www.youtube.com/watch?v=hNWz9o6CSyM,4 years ago,9.6M views,Tech
OX31kZbAXsA,Linus Tech Tips,14.3M subscribers,Does High FPS make you a better gamer? Ft. Shroud - FINAL ANSWER,0,https://www.youtube.com/watch?v=OX31kZbAXsA,2 years ago,9.5M views,Tech
4IFexZ5apzw,Linus Tech Tips,14.3M subscribers,The ALL-AMAZON BASICS Gaming Battlestation!,0,https://www.youtube.com/watch?v=4IFexZ5apzw,3 years ago,9.4M views,Tech
7iwgyzX-76g,Linus Tech Tips,14.3M subscribers,How many Chrome tabs can you open with 2TB RAM?,0,https://www.youtube.com/watch?v=7iwgyzX-76g,,9.4M views,Tech
OcUv-TzVWUc,Linus Tech Tips,14.3M subscribers,They SAID this would be EASY... - Gaming at 8K 60fps,0,https://www.youtube.com/watch?v=OcUv-TzVWUc,2 years ago,9.1M views,Tech
tFmb5h1lN-w,Linus Tech Tips,14.3M subscribers,Our Smallest Gaming PC Build EVER! - Velkase Velka 3,0,https://www.youtube.com/watch?v=tFmb5h1lN-w,2 years ago,8.8M views,Tech
tqbnjgbtDl0,Linus Tech Tips,14.3M subscribers,Double or Triple Your Internet Speed - This Method Actually Works!,0,https://www.youtube.com/watch?v=tqbnjgbtDl0,5 years ago,8.7M views,Tech
Wnptqz_177E,Linus Tech Tips,14.3M subscribers,I LOVE BUILDING COMPUTERS!!,0,https://www.youtube.com/watch?v=Wnptqz_177E,,8.7M views,Tech
wNo7qoLRtkQ,Linus Tech Tips,14.3M subscribers,How bad is this $5000 PC from 10 years ago?,0,https://www.youtube.com/watch?v=wNo7qoLRtkQ,2 years ago,8.5M views,Tech
qXUJSCZiU48,Linus Tech Tips,14.3M subscribers,The All-ROG Gaming PC!,0,https://www.youtube.com/watch?v=qXUJSCZiU48,2 years ago,8.5M views,Tech
gSrnXgAmK8k,Linus Tech Tips,14.3M subscribers,All of our data is GONE!,1,https://www.youtube.com/watch?v=gSrnXgAmK8k,6 years ago,8.2M views,Tech
oUoO3Ik8aIk,Linus Tech Tips,14.3M subscribers,UNBOXING the GOD OF GAMING PCs!!,0,https://www.youtube.com/watch?v=oUoO3Ik8aIk,Streamed 3 years ago,8.1M views,Tech
vorkmWa7He8,Linus Tech Tips,14.3M subscribers,We Stole Tampons from the Cashier-less Amazon Go Store,0,https://www.youtube.com/watch?v=vorkmWa7He8,4 years ago,8M views,Tech
DX1ifYxzr3M,Hardware Canucks,1.71M subscribers,This Gaming Keypad Is Just CRAZY!,1,https://www.youtube.com/watch?v=DX1ifYxzr3M,,3.5M views,Tech
GEjya4OPqNs,Hardware Canucks,1.71M subscribers,Cool PC Accessories You've Never Heard Of!,0,https://www.youtube.com/watch?v=GEjya4OPqNs,,2.9M views,Tech
Ei3IuH8IZYI,Hardware Canucks,1.71M subscribers,Cool PC Components You've Never Heard Of,0,https://www.youtube.com/watch?v=Ei3IuH8IZYI,3 years ago,2.7M views,Tech
mgCMRai9K8I,Hardware Canucks,1.71M subscribers,Real vs Gaming Headphones?!,0,https://www.youtube.com/watch?v=mgCMRai9K8I,5 years ago,2.6M views,Tech
oQ0a0eAPT7s,Hardware Canucks,1.71M subscribers,UltraWide 21:9 vs UHD 4K | Which is for you?,0,https://www.youtube.com/watch?v=oQ0a0eAPT7s,5 years ago,2.6M views,Tech
02X3ZLUsojU,Hardware Canucks,1.71M subscribers,Top 5 Gaming Mice,1,https://www.youtube.com/watch?v=02X3ZLUsojU,7 years ago,2.2M views,Tech
IKyaNyYS5Is,Hardware Canucks,1.71M subscribers,INSANE Gaming on 65-inch 4K TV!!!,1,https://www.youtube.com/watch?v=IKyaNyYS5Is,6 years ago,2.1M views,Tech
6CnuNPwx4pI,Hardware Canucks,1.71M subscribers,Cool Keyboards You May Have Never Heard Of!,1,https://www.youtube.com/watch?v=6CnuNPwx4pI,2 years ago,2M views,Tech
eBQQa65X6F0,Hardware Canucks,1.71M subscribers,These Are The BEST Wireless Gaming Headsets!,1,https://www.youtube.com/watch?v=eBQQa65X6F0,3 years ago,1.9M views,Tech
maYuTnci4ys,Hardware Canucks,1.71M subscribers,Gaming on a USB Stick!,0,https://www.youtube.com/watch?v=maYuTnci4ys,5 years ago,1.7M views,Tech
BYbSGBi1bBA,Hardware Canucks,1.71M subscribers,SteelSeries Arctis 7 - The Almost Perfect Wireless Headset!,0,https://www.youtube.com/watch?v=BYbSGBi1bBA,4 years ago,1.7M views,Tech
yOwZLfjmysY,Hardware Canucks,1.71M subscribers,My first 4K Curved Smart TV | Is the Curve worth it?,0,https://www.youtube.com/watch?v=yOwZLfjmysY,6 years ago,1.6M views,Tech
kAEL0zTfbU0,Hardware Canucks,1.71M subscribers,Testing the CHEAPEST Gaming Mice We Could Find!,1,https://www.youtube.com/watch?v=kAEL0zTfbU0,3 years ago,1.6M views,Tech
KU6vIDpNaxw,Hardware Canucks,1.71M subscribers,We put 9 FANS inside a Lian Li O11 PC Case...Temperatures are Surprising!,0,https://www.youtube.com/watch?v=KU6vIDpNaxw,3 years ago,1.6M views,Tech
OH0fyooKmns,Hardware Canucks,1.71M subscribers,The Case of My DREAMS! Lian Li O11 Dynamic,0,https://www.youtube.com/watch?v=OH0fyooKmns,3 years ago,1.5M views,Tech
